State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,formattedState,formattedCounty
New York,genesee,58537.0,29199.0,29338.0,1.5412764576250917,1.1663546133214888,1.0857423509916804,0.20395134701129206,0.6498471052496712,45954.0,50907.73333333333,8165.333333333332,26337.866666666665,3031.333333333333,12.81189845738593,19.200763619591022,30.990539317013173,18.32093547670704,22.069480841177374,10.994816953379916,17.61752395920529,83.1189811572168,8.413459862992637,0.4129132001981653,3.759324871448828,1.7220083024411907,2.6060662486974047,21.81333333333333,29386.0,76.93908980644719,17.44737687274715,5.405806583870032,0.223373251106138,5.151406802535148,newyork,genesee
New York,greene,45203.0,22287.0,22916.0,1.5047098643895316,0.5979735858239497,2.6266951308541464,0.339335884786408,0.9426785832798706,36268.0,55168.571428571435,8850.642857142857,29436.714285714286,4389.928571428572,12.441034887065019,17.009963940446433,35.59064221401235,18.83099573037188,21.93307081388404,9.656929849788732,13.997520076101143,83.11415392783665,7.108579076609958,1.2556865694754773,2.569840497312126,1.6971572683228988,4.217443532508905,28.05,20009.0,69.68222241886602,22.904720925602284,6.8813153994203935,0.5409729442736101,6.374340198659383,newyork,greene
New York,hamilton,4646.0,2387.0,2259.0,0.2947266465777013,0.15893241498062852,0.8600301334481274,0.0,0.4531855359448989,3978.0,55653.75,9310.25,25258.5,4063.25,9.677163151097718,13.914076625053811,24.79827808867844,26.41866121394748,19.33936719758933,23.011386138613858,6.421911321566941,79.4924020662936,8.455703831252691,0.3180154972018941,4.215002152389151,5.218359879466208,2.3811235471373227,20.75,1991.0,56.27910030133447,33.90359448988377,9.757705553164012,0.059599655617735676,10.80154972018941,newyork,hamilton
New York,herkimer,62943.0,31103.0,31840.0,0.6128115914398743,0.3832324484057004,1.090154584306436,0.11230160621514702,0.4558425877381122,49276.0,49577.26315789473,8233.0,25268.526315789477,3086.736842105264,14.947822633176047,22.40500770538424,31.33824730311552,20.661597000460734,23.45954117217165,10.050836471092897,14.494094657070685,80.61396183848879,8.483022734855345,1.1072065201849293,4.626713057845988,1.0865195494336144,4.109381503900353,23.363157894736837,28650.0,76.60350158079531,16.545064582241075,6.653256120617066,0.21728548051411595,8.229984271483723,newyork,herkimer
New York,jefferson,116410.0,61245.0,55165.0,2.0570895971136496,2.4487002834808007,2.8515909286143803,0.10828708873808092,1.8323511725796755,86114.0,51304.95833333334,6637.0,24941.83333333333,3030.791666666666,14.628096383472212,20.729238897001977,32.250752512670736,22.21757065544197,23.738551670818648,12.337145434241044,9.477458981187183,76.67192681041148,10.019311914783954,0.3320719869427025,5.799835924748732,2.3202207714113903,4.845319989691606,18.183333333333334,44883.0,66.20294820032645,27.516507172923284,6.123319302465425,0.16765312258397044,8.947227901383043,newyork,jefferson
New York,kings,2633066.0,1245753.0,1387313.0,9.456546474718069,3.942861022093636,6.337227019755678,0.3142345463425528,8.677822963799617,1656253.0,59774.86497326202,12981.860962566843,30899.5614973262,5198.447860962568,21.88032309102772,27.211656904916172,38.68234453674917,23.909867811896852,22.20648217705139,6.2899299144039675,8.913664032728388,18.866172401299472,4.46592542685979,60.784940104046,9.265065326885084,2.573655388812889,4.045509417538338,42.603342245989325,1217943.0,79.49550615138395,14.040388657177598,6.326702217111155,0.1393057750926107,8.331588459993027,newyork,kings
New York,lewis,26845.0,13525.0,13320.0,0.9345501955671448,0.533089960886571,0.2867610355745949,0.07991804805364128,0.7906686533805178,20343.0,51355.714285714275,5537.0,25393.571428571428,2349.285714285714,14.225542931644625,23.72964425405104,30.792188489476622,16.92854535295213,17.984384429130195,18.46286831812256,15.832013410318494,79.49457999627492,9.134457068355372,0.2904749487800335,5.2787446451853235,1.0611808530452598,4.694412367293722,25.457142857142852,11838.0,66.20431737753772,23.16264108772583,10.013369342521884,0.5996610169491526,7.529942261128701,newyork,lewis
New York,livingston,59556.0,29447.0,30109.0,0.862915575256901,0.4870038283296394,1.7519259184632947,0.0,0.5800540667606959,47165.0,53391.69230769231,7079.0,27200.153846153848,2652.692307692308,14.575364362952516,17.43110014104372,34.46588253072738,18.34731681106857,20.820177647928006,11.922098529115456,14.447345355631676,82.77890892605278,7.337991134394519,0.36708643965343546,4.870374101685808,1.5392756397340317,3.1062008865605484,25.484615384615388,28648.0,74.78034622875948,19.53974074820337,5.167865538316879,0.5190341863120425,4.832137819867016,newyork,livingston
New York,madison,71760.0,35413.0,36347.0,0.4506800445930882,0.48057692307692296,0.6123467112597547,0.06341973244147157,0.93766861761427,56718.0,58802.375,8697.5625,28112.5,3117.8125,11.129747770345595,13.8174372909699,36.4653135451505,18.923039297658864,22.162516722408032,10.426042363433668,12.033129877369008,80.68998745819398,6.45913043478261,0.6295401337792642,5.947624024526196,1.5170526755852844,4.735624303232999,23.11875,33640.0,77.16432413600894,15.510490523968782,7.252076365663322,0.05989130434782609,4.4337806577480485,newyork,madison
New York,monroe,743249.0,358945.0,384304.0,2.3047725593979944,0.6066072070059966,5.722975745678769,0.4785494497806253,1.5498477629973266,559595.0,54129.287234042546,7855.468085106383,28790.664893617017,3867.234042553192,15.036865169007964,20.06118232247874,41.37883508756824,18.487586259786426,23.78344646276013,5.725836025342787,10.623395524245575,79.96492319532216,7.949731247536158,3.8408731125100735,3.244310318614623,1.2651407536370718,3.7424838782157797,20.355851063829782,365748.0,83.27877333168294,12.038559755882616,4.5916161340277615,0.08709638358073807,7.000053952309388,newyork,monroe
New York,montgomery,49500.0,24352.0,25148.0,6.5621757575757576,0.4507737373737374,9.955553535353532,0.1374949494949495,2.6010686868686865,37615.0,44808.625,8463.4375,23977.3125,3717.5,19.692343434343435,29.3908202020202,29.673171717171716,18.870757575757576,24.16719595959596,9.484250505050506,17.784854545454547,80.04360202020203,8.709200000000001,1.2881656565656567,3.8681010101010096,2.447309090909091,3.6118888888888887,23.46875,21956.0,78.38553535353536,16.749965656565653,4.590369696969698,0.2894787878787879,7.3687979797979795,newyork,montgomery
New York,nassau,1353720.0,657244.0,696476.0,8.248525766037291,0.7858003132110039,2.709787400644151,0.4810572348787047,12.531556599592236,953608.0,111968.36131386863,17048.572992700734,47568.87226277372,5863.266423357663,5.8926995981443735,7.252657787430192,44.874669133942035,16.177146898915574,25.25936515675324,6.541971013208048,7.145051266140709,68.81078561297757,6.928852125993558,16.76835549448926,2.552077091274414,1.0770755399934997,3.8658718937446435,35.80510948905107,677925.0,78.27297845935644,16.169403938776117,5.404193998758974,0.1548105959873534,4.890577224241349,newyork,nassau
New York,new york,1635220.0,771979.0,863241.0,13.214547583811353,2.7132072137082472,6.733187032937464,0.7443906018762001,16.100095155391937,1171763.0,89781.68131868132,19522.18681318681,73015.00732600733,12599.080586080589,17.312799317523027,19.636303310869483,57.15914054378004,15.67955223150402,20.373004121769547,2.3951458519342963,4.390817504678268,6.21363082643314,1.9652576411736649,60.469180477244656,19.543712894900988,5.2840880737760045,6.520473391959492,31.55311355311355,897164.0,83.28529574002276,8.898137253702865,7.6174816232678175,0.20269156443781264,6.63406911608224,newyork,newyork
New York,niagara,212675.0,103592.0,109083.0,0.9334750205712942,0.4911103796873164,1.5061257787704243,0.04922863524156577,0.6770946279534501,166384.0,49552.33333333334,7837.083333333332,26425.116666666665,3494.566666666666,13.382575761137886,16.703429175972722,32.131699071353005,18.754967438579992,26.30568990243329,8.836935229810742,13.958539555660046,86.45852544962973,6.326171388268484,1.0610081109674383,2.1026947219936534,1.4673285529563886,2.5802398025155755,21.57333333333333,100990.0,81.93092747149409,14.0564086046785,3.92895309744916,0.07568402492065357,6.410147408016927,newyork,niagara
New York,oneida,227077.0,111120.0,115957.0,1.595938822513949,0.4277399296273951,2.7995719513645145,0.13641407980552853,1.5535888707354772,171159.0,50957.632352941175,7370.308823529412,26698.60294117647,4016.470588235294,16.344713907617233,22.97323286814605,34.30099613787394,21.024505344002254,23.289755017020656,8.251203336313234,13.128065369896555,81.27731606459484,8.347010045050798,1.2705606468290491,3.916858598625136,0.7243181828190438,4.4720438441585895,19.33676470588236,102509.0,75.26220577161052,19.238907947524407,5.202553318918251,0.293429541521158,6.310421575060443,newyork,oneida
New York,onondaga,463749.0,224336.0,239413.0,1.3809879913487686,0.5234193496913201,2.39815848659512,0.4746526677146474,1.2227256554731116,348468.0,57634.5,7957.275362318842,30107.3115942029,4071.079710144928,15.888945744357397,19.910225143342632,40.292987154689285,18.247998809700942,25.296799777465825,6.616412973397247,9.559715492647962,77.9659248860914,8.099955363785151,3.671870343655728,5.067516048552125,1.188280945080205,4.012536307355919,19.785507246376806,221902.0,79.19575330620658,16.041609793228666,4.67445557834087,0.07495477079195857,6.866313889625639,newyork,onondaga
New York,ontario,109491.0,53712.0,55779.0,1.7343251956781836,0.6728005041510262,2.6483656190919804,0.0918258121672101,1.0319861906458063,84938.0,60392.48,8712.96,32003.28,4222.08,9.984632526874355,13.692257811144295,40.3466312299641,16.535877834707875,23.15717730224402,8.332061082646064,11.625855093112678,82.71559397576057,7.95383730169603,0.7107625284269941,3.604014941867368,0.8619539505530135,4.159740069960088,22.916000000000004,54398.0,80.28552575097497,14.200154350585892,5.316133746152651,0.19432190773670896,4.746689682256989,newyork,ontario
New York,orange,378174.0,189437.0,188737.0,9.982461247996952,3.940961303526948,8.143923696499495,0.2999079788668708,7.347941688217592,264798.0,75696.96202531646,12491.620253164558,32785.84810126582,4535.202531645569,12.13061395019224,15.698807956126014,35.65868912193857,18.98424376080852,25.899592780043047,8.078084955602447,11.368427496337665,72.82518761205161,9.70417955755816,5.976232104798322,4.456605689444541,1.96316245960854,5.065053916980014,32.484810126582275,174770.0,75.63387276756201,19.663378762157105,4.457144065959056,0.2539185665857516,5.606806126280495,newyork,orange
New York,orleans,41584.0,20662.0,20922.0,1.7686562139284339,2.314354078491727,1.7921412081569836,0.0768035782993459,0.5793911119661409,32452.0,48746.9,7142.8,24157.9,2645.1,15.634895632935743,24.319339168911124,29.10030540592536,18.08748557137361,21.28185840707965,13.139394959599846,18.39114322816468,80.00468208926509,11.223554732589461,0.4777197960754136,2.305018757214313,2.6542756829549825,3.294432954982686,23.969999999999995,17976.0,77.6491559253559,17.130141400538665,5.175004809542132,0.058633128126202375,6.632918911119662,newyork,orleans
New York,oswego,119833.0,60028.0,59805.0,0.8048384001068153,0.36734622349436297,1.0991463119507985,0.028208423389216662,0.9729540276885332,93177.0,50541.34482758621,6576.379310344828,25516.896551724134,3180.3448275862074,18.301534635701355,27.861763454140352,29.059065532866573,20.57883304265102,22.944474393531,12.044045463269715,15.376735957540912,81.1360902255639,8.990359917551928,0.9209574991863676,4.314255672477532,1.2250114743017364,3.4180401058139243,24.389655172413796,53211.0,76.13262957616016,18.527151953134773,5.143902764680847,0.18979162668046368,8.72195889279247,newyork,oswego
New York,otsego,57530.0,28090.0,29440.0,1.1352650790891707,0.491284547192769,1.5257934990439768,0.08512254475925604,0.9527272727272728,46849.0,52821.9375,8348.9375,27586.4375,3177.875,15.961329741004693,19.034594124804453,36.784449852251,19.486460976881627,22.29926473144446,9.92788458195724,11.490698765861287,76.0585033895359,8.201586998087954,2.1084477663827568,6.943092299669738,1.7487137145836955,4.974067443073179,22.375,27361.0,72.01990265948201,17.918254823570308,9.40532765513645,0.6457865461498347,6.654088301755606,newyork,otsego
New York,putnam,99464.0,49485.0,49979.0,4.020128890854982,1.263398817662672,4.58012848869943,0.5792950213142443,7.319758907745516,73842.0,102620.7894736842,16982.368421052633,45026.0,5693.210526315788,4.861996300168905,4.056361095471728,41.62107094023969,16.51247486527789,25.33425661545886,10.49486648435615,6.065057709321966,75.3822920855787,8.992641558754926,8.456349030805116,1.191590927370707,0.6825363950776159,5.3102720582321234,39.705263157894734,51775.0,77.51866705541705,16.691556744148635,5.4719506555135515,0.3211322689616343,5.376398495938231,newyork,putnam
New York,queens,2336853.0,1132920.0,1203933.0,14.25232511415994,3.979708351359713,4.949894537653845,0.4693252421097947,18.61795256269864,1411532.0,66987.3140625,13760.03125,29553.175,4590.1390625,13.736638248105464,17.242157893543155,32.71290988350572,24.870562033640965,23.356933619701373,8.241113968229921,10.820212867476044,32.42671430338151,6.78098827782492,50.933810085615136,5.851453172279129,1.4578749283758972,2.5491537978640504,43.77828125,1141957.0,79.92826737496969,13.891432794446207,6.0578347461308,0.12378360983767485,7.001655388678706,newyork,queens
New York,rensselaer,159800.0,78800.0,81000.0,1.1308861076345431,0.8148354192740926,2.171875469336671,0.21194493116395496,1.430177096370463,124423.0,62666.0,9014.738095238095,32117.976190476187,3953.833333333334,12.940497496871087,18.21649186483104,39.50283041301627,17.09254630788486,24.33892365456821,8.30223717146433,10.763337296620774,79.79356695869838,8.616868585732165,3.256355444305382,4.128622653316646,0.7980337922403004,3.370510638297872,24.990476190476194,80468.0,73.62563892365458,21.674894868585735,4.554040675844806,0.14256821026282854,5.940108886107634,newyork,rensselaer
New York,richmond,475921.0,230325.0,245596.0,4.294043549244519,4.031692654873393,8.352280525549407,0.33201665822689064,5.474508794526822,336150.0,75298.24299065421,14432.009345794391,33678.95327102804,4929.738317757009,12.966997884102616,16.422728141855472,40.29853610157989,19.684442375940552,23.110375251354746,8.794376797829893,8.11412818513997,55.59628320666664,7.927777299173603,30.34102739740419,2.548740862454063,1.0528905007343656,2.530610542506004,43.418691588785066,212226.0,74.82861777479873,20.827356010766493,4.291002918551609,0.05214920123297774,5.562996169532338,newyork,richmond
New York,rockland,325027.0,159227.0,165800.0,8.610956935885326,1.2697938940457254,4.196704889132288,0.5645112559879641,11.263563642405092,207456.0,90228.8,14322.338461538462,37960.06153846154,5062.569230769231,14.188543720983178,17.29012820473376,45.1885077239737,18.545721740040054,23.274879010051475,6.482569140409874,6.506364086675877,68.20211920855806,11.393119033188011,8.674332901574331,4.666724918237562,1.870123097465749,5.187251212976154,30.63538461538462,149868.0,79.40379291566548,14.922729188652019,5.630434394681058,0.03292372633658127,6.3821371762961245,newyork,rockland
New York,saratoga,224557.0,111161.0,113396.0,0.5755763570051257,0.8089852465075682,0.9940184452054488,0.11012794079008892,1.0109887467324554,172431.0,76659.48979591837,9849.918367346938,39098.97959183674,4499.061224489797,6.592738591983327,7.604154847098956,45.755299990648254,14.153541417101223,23.484123407419947,7.802028438213906,8.803347925025717,83.72811268408465,7.486232894098157,0.8121296597300464,1.7414629693129136,0.7462323597126788,5.470558477357642,26.014285714285716,116253.0,77.23073740742885,17.496390671410822,5.187945599558241,0.08781690172205721,4.5157122690452765,newyork,saratoga
