State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
Missouri,webster,37558.0,19170.0,18388.0,1.0659886042920284,1.6164066244208957,0.04074764364449651,0.01432717397092497,0.2903988497790085,27180.0,44017.375,5646.0,20041.875,2252.375,18.302207252782363,23.255130731135843,24.45982214175409,16.943508706533894,23.166161669950476,14.99593695084935,20.38323393151925,80.94063847915224,12.42800468608552,0.4160977687842803,2.2901618829543637,1.520959582512381,2.4088529740667766,29.112500000000004,15097.0,79.7094094467224,10.811470259332234,9.334911337131903,0.13620001065019435,4.776021087384844
Missouri,worth,2053.0,999.0,1054.0,0.1,1.2,0.0,0.0,0.0,1631.0,48214.0,3659.0,22961.0,1700.0,15.0,23.3,32.4,19.6,19.7,12.7,15.5,76.5,12.1,0.2,6.7,0.7,3.8,25.7,965.0,67.8,17.2,15.0,0.0,4.1
Missouri,wright,18304.0,9012.0,9292.0,1.09336756993007,0.43671875000000004,0.019771634615384618,0.0,1.2163406905594407,13717.0,31816.5,4299.5,20032.75,3761.5,24.98535839160839,35.358184003496504,22.76879916958042,19.73389423076923,19.127753496503498,15.967389641608394,22.381867351398604,77.40904173951049,10.417711975524476,0.0,4.1419744318181815,2.4733227709790206,5.505916739510488,28.175,6631.0,70.83776770104895,15.295028409090909,13.15437062937063,0.7128332604895106,8.396268575174824
Montana,beaverhead,9360.0,4694.0,4666.0,0.5353205128205129,3.180042735042735,0.026474358974358975,0.0,0.9586431623931624,7524.0,45599.666666666664,7839.666666666667,29114.666666666668,4263.0,16.33903846153846,9.70767094017094,34.02502136752137,19.43925213675214,21.81028846153846,15.023173076923076,9.702264957264957,70.48904914529915,8.066666666666666,0.026474358974358975,10.869476495726497,2.7443055555555556,7.817264957264956,15.466666666666669,4647.0,69.01083333333334,17.399594017094017,12.980245726495726,0.609326923076923,4.622361111111111
Montana,big horn,13290.0,6566.0,6724.0,0.4216930022573363,5.166155003762227,0.4347629796839729,0.0,0.0,8749.0,46888.2,8246.4,17363.2,2370.2,26.7422949586155,33.9346877351392,34.27522197140707,22.561866064710305,22.3443265613243,14.252994732881868,6.575387509405568,70.2306847253574,10.61130173062453,0.5259593679458239,6.936726862302484,1.2045447705041386,10.441106094808125,20.46,4789.0,45.1748532731377,47.22913468773513,7.112588412340105,0.49641083521444695,16.231489841986456
Montana,blaine,6646.0,3316.0,3330.0,0.8611345170027085,1.7918146253385496,0.07159193499849534,0.2424465844116762,0.40621426421907914,4624.0,33633.0,5275.5,16522.0,2164.0,32.68114655431839,40.64953355401745,36.49175443876016,16.473457718928678,19.996509178453202,17.94760758350888,9.14535058681914,68.85643996388805,13.877806199217575,1.375353596148059,7.355838098104123,0.7419801384291305,7.792582004213061,15.75,2494.0,49.48471260908818,42.378648811315074,7.059960878724045,1.0766777008727053,18.56862774601264
Montana,broadwater,5755.0,2896.0,2859.0,0.9262554300608168,1.3318505647263248,0.0,0.0,1.3274022589052996,4584.0,53120.5,6124.0,30513.0,5281.5,7.874891398783666,3.355377932232841,36.28536924413553,17.723527367506517,15.486081668114682,18.613344917463078,11.928549087749783,74.28880973066897,10.72123370981755,0.0,5.422953953084274,1.3055951346655084,8.161407471763685,26.15,2621.0,62.69612510860121,23.38823631624674,13.152510860121632,0.8,4.0787662901824495
Montana,carbon,10466.0,5271.0,5195.0,0.27724058857252054,1.9598891649149626,0.09348366137970572,0.0,0.3034970380278999,8515.0,57120.0,8887.0,32024.2,4246.0,9.941448499904453,11.446569845213071,38.29554748710108,18.554012994458247,19.54210777756545,15.190961207720235,8.431234473533346,62.44846168545768,12.614427670552265,1.0480603860118478,8.24125740493025,3.0567360978406266,12.624966558379514,28.839999999999996,5127.0,74.24837569271926,14.133489394228933,11.21838333651825,0.3997515765335371,4.0711351041467605
Montana,carter,1320.0,660.0,660.0,0.0,0.2,0.0,0.0,0.2,1064.0,45347.0,7344.0,30659.0,3134.0,11.8,18.6,49.8,12.4,13.2,18.1,6.6,49.6,9.8,0.0,11.0,5.0,24.5,18.0,607.0,47.6,15.8,33.3,3.3,2.9
Montana,cascade,81816.0,41259.0,40557.0,0.9044428962550114,2.7783074215312413,0.5297399041752225,0.11054683680453702,0.7903380756820182,62743.0,46574.63636363636,7481.954545454545,27005.045454545456,4192.681818181818,13.07043487826342,17.440570304096997,35.56624865551971,20.144481519507185,23.504160555392588,11.597267038232133,9.198370734330693,79.63498215507968,11.135424611322968,0.6858939571721913,3.9295088980150576,1.089337048987973,3.512606336168965,15.868181818181817,36927.0,74.30923169062285,17.89160066490662,7.435273051725824,0.3711242299794661,4.575668573384179
